SOURCE_NODE_ID,TARGET_NODE_ID,SOURCE_PSGC,TARGET_PSGC,SOURCE_BARANGAY,TARGET_BARANGAY,DISTANCE_KM,EDGE_TYPE
74,79,1206311011,1206311020,Matapol,Simsiman,2.95207187986365,QUEEN_CONTIGUITY
75,76,1206311013,1206311014,Poblacion,Puti,5.937530839535038,QUEEN_CONTIGUITY
75,77,1206311013,1206311016,Poblacion,San Jose,5.791953570803832,QUEEN_CONTIGUITY
75,79,1206311013,1206311020,Poblacion,Simsiman,4.5793069476387105,QUEEN_CONTIGUITY
75,81,1206311013,1206311022,Poblacion,"Benigno Aquino, Jr.",2.8465810058083476,QUEEN_CONTIGUITY
76,78,1206311014,1206311017,Puti,San Miguel,3.7087459534288048,QUEEN_CONTIGUITY
76,80,1206311014,1206311021,Puti,Tinago,3.7686218630964006,QUEEN_CONTIGUITY
76,81,1206311014,1206311022,Puti,"Benigno Aquino, Jr.",3.516527211916266,QUEEN_CONTIGUITY
76,171,1206311014,1206315001,Puti,Bukay Pait,6.46965583609942,QUEEN_CONTIGUITY
76,173,1206311014,1206315003,Puti,Dumadalig,4.862740939071312,QUEEN_CONTIGUITY
76,174,1206311014,1206315004,Puti,Libas,6.42743155151979,QUEEN_CONTIGUITY
76,176,1206311014,1206315006,Puti,Maibo,7.05896566187232,QUEEN_CONTIGUITY
77,79,1206311016,1206311020,San Jose,Simsiman,2.828681477513266,QUEEN_CONTIGUITY
78,107,1206311017,1206318003,San Miguel,Katipunan,3.475269520570554,QUEEN_CONTIGUITY
80,81,1206311021,1206311022,Tinago,"Benigno Aquino, Jr.",3.5493002599712997,QUEEN_CONTIGUITY
80,171,1206311021,1206315001,Tinago,Bukay Pait,6.40699133051622,QUEEN_CONTIGUITY
80,173,1206311021,1206315003,Tinago,Dumadalig,3.5345722739938554,QUEEN_CONTIGUITY
80,176,1206311021,1206315006,Tinago,Maibo,7.9607667258711095,QUEEN_CONTIGUITY
82,83,1206312001,1206312002,Bentung,Crossing Palkan,3.03421863261309,QUEEN_CONTIGUITY
82,87,1206312001,1206312006,Bentung,Koronadal Proper,1.6559396634062464,QUEEN_CONTIGUITY
82,99,1206312001,1206312020,Bentung,Sulit,2.178039740934542,QUEEN_CONTIGUITY
82,102,1206312001,1206312023,Bentung,Lapu,2.3924825216990135,QUEEN_CONTIGUITY
82,132,1206312001,1206316001,Bentung,Basag,8.597323300196184,QUEEN_CONTIGUITY
82,148,1206312001,1206316024,Bentung,Aflek,4.224775950242762,QUEEN_CONTIGUITY
83,87,1206312002,1206312006,Crossing Palkan,Koronadal Proper,2.8306449887188734,QUEEN_CONTIGUITY
83,88,1206312002,1206312007,Crossing Palkan,Lam-Caliaf,5.156226413583177,QUEEN_CONTIGUITY
83,92,1206312002,1206312013,Crossing Palkan,Palkan,8.059075661306256,QUEEN_CONTIGUITY
83,99,1206312002,1206312020,Crossing Palkan,Sulit,3.6587119112298727,QUEEN_CONTIGUITY
83,100,1206312002,1206312021,Crossing Palkan,Sumbakil,3.218642423817826,QUEEN_CONTIGUITY
83,189,1206312002,1206317006,Crossing Palkan,Kablon,5.718090516192268,QUEEN_CONTIGUITY
83,196,1206312002,1206317014,Crossing Palkan,Polonuling,4.93410205206498,QUEEN_CONTIGUITY
84,95,1206312003,1206312016,Glamang,Magsaysay,4.481291960417295,QUEEN_CONTIGUITY
84,96,1206312003,1206312017,Glamang,Rubber,6.080666463488055,QUEEN_CONTIGUITY
84,97,1206312003,1206312018,Glamang,Silway 7,3.6569190988770988,QUEEN_CONTIGUITY
84,98,1206312003,1206312019,Glamang,Silway 8,3.029119300061727,QUEEN_CONTIGUITY
84,132,1206312003,1206316001,Glamang,Basag,9.904304423520358,QUEEN_CONTIGUITY
85,88,1206312004,1206312007,Kinilis,Lam-Caliaf,6.635872480311635,QUEEN_CONTIGUITY
85,89,1206312004,1206312008,Kinilis,Landan,7.525725990048165,QUEEN_CONTIGUITY
85,91,1206312004,1206312011,Kinilis,Maligo,6.990774288127554,QUEEN_CONTIGUITY
85,92,1206312004,1206312013,Kinilis,Palkan,2.855203687995771,QUEEN_CONTIGUITY
85,94,1206312004,1206312015,Kinilis,Polo,7.114764094525041,QUEEN_CONTIGUITY
85,103,1206312004,1206312024,Kinilis,Cannery Site,11.143152986450856,QUEEN_CONTIGUITY
85,189,1206312004,1206317006,Kinilis,Kablon,7.911347142755795,QUEEN_CONTIGUITY
85,193,1206312004,1206317011,Kinilis,Miasong,8.004230305182766,QUEEN_CONTIGUITY
86,97,1206312005,1206312018,Klinan 6,Silway 7,2.420536345998406,QUEEN_CONTIGUITY
86,98,1206312005,1206312019,Klinan 6,Silway 8,4.468378703150369,NEAREST_FALLBACK
86,101,1206312005,1206312022,Klinan 6,Upper Klinan,4.150897707540952,QUEEN_CONTIGUITY
87,100,1206312006,1206312021,Koronadal Proper,Sumbakil,1.2922358025168499,QUEEN_CONTIGUITY
87,148,1206312006,1206316024,Koronadal Proper,Aflek,4.480012427939802,QUEEN_CONTIGUITY
87,196,1206312006,1206317014,Koronadal Proper,Polonuling,4.412614868046212,QUEEN_CONTIGUITY
88,92,1206312007,1206312013,Lam-Caliaf,Palkan,4.999190043994879,QUEEN_CONTIGUITY
88,93,1206312007,1206312014,Lam-Caliaf,Poblacion,5.14199321978823,QUEEN_CONTIGUITY
88,94,1206312007,1206312015,Lam-Caliaf,Polo,5.628245557865304,QUEEN_CONTIGUITY
88,99,1206312007,1206312020,Lam-Caliaf,Sulit,5.157974647255835,QUEEN_CONTIGUITY
88,103,1206312007,1206312024,Lam-Caliaf,Cannery Site,6.5810041063216875,QUEEN_CONTIGUITY
88,104,1206312007,1206312025,Lam-Caliaf,Pagalungan,4.922367804805547,QUEEN_CONTIGUITY
89,91,1206312008,1206312011,Landan,Maligo,3.7671701554075674,QUEEN_CONTIGUITY
89,92,1206312008,1206312013,Landan,Palkan,10.211804367361651,QUEEN_CONTIGUITY
89,189,1206312008,1206317006,Landan,Kablon,15.33372569682541,QUEEN_CONTIGUITY
89,193,1206312008,1206317011,Landan,Miasong,12.541940977097223,QUEEN_CONTIGUITY
90,93,1206312009,1206312014,Lumakil,Poblacion,5.313538055176372,QUEEN_CONTIGUITY
90,95,1206312009,1206312016,Lumakil,Magsaysay,3.8498542558276587,QUEEN_CONTIGUITY
90,96,1206312009,1206312017,Lumakil,Rubber,1.7975583159014166,QUEEN_CONTIGUITY
90,99,1206312009,1206312020,Lumakil,Sulit,3.5987127003548127,QUEEN_CONTIGUITY
90,102,1206312009,1206312023,Lumakil,Lapu,1.866355298550011,QUEEN_CONTIGUITY
90,104,1206312009,1206312025,Lumakil,Pagalungan,3.6598347640519036,QUEEN_CONTIGUITY
90,132,1206312009,1206316001,Lumakil,Basag,6.161463092329331,QUEEN_CONTIGUITY
91,92,1206312011,1206312013,Maligo,Palkan,9.002141170842492,QUEEN_CONTIGUITY
91,94,1206312011,1206312015,Maligo,Polo,4.205541763087506,QUEEN_CONTIGUITY
91,101,1206312011,1206312022,Maligo,Upper Klinan,7.5019693286017075,QUEEN_CONTIGUITY
91,189,1206312011,1206317006,Maligo,Kablon,13.866354454592386,QUEEN_CONTIGUITY
91,193,1206312011,1206317011,Maligo,Miasong,13.979085092597366,QUEEN_CONTIGUITY
92,99,1206312013,1206312020,Palkan,Sulit,9.728468672690775,QUEEN_CONTIGUITY
92,189,1206312013,1206317006,Palkan,Kablon,5.122957746030475,QUEEN_CONTIGUITY
92,193,1206312013,1206317011,Palkan,Miasong,8.75408474719871,QUEEN_CONTIGUITY
92,196,1206312013,1206317014,Palkan,Polonuling,11.482992227129277,QUEEN_CONTIGUITY
93,95,1206312014,1206312016,Poblacion,Magsaysay,4.209591875977892,QUEEN_CONTIGUITY
93,98,1206312014,1206312019,Poblacion,Silway 8,5.294869048780421,QUEEN_CONTIGUITY
93,103,1206312014,1206312024,Poblacion,Cannery Site,2.7026357648363595,QUEEN_CONTIGUITY
93,104,1206312014,1206312025,Poblacion,Pagalungan,2.2890790416524855,QUEEN_CONTIGUITY
94,101,1206312015,1206312022,Polo,Upper Klinan,4.739225818212886,QUEEN_CONTIGUITY
94,103,1206312015,1206312024,Polo,Cannery Site,4.712698283610196,QUEEN_CONTIGUITY
95,96,1206312016,1206312017,Magsaysay,Rubber,2.225303723360145,QUEEN_CONTIGUITY
95,98,1206312016,1206312019,Magsaysay,Silway 8,2.9575088056254613,QUEEN_CONTIGUITY
96,132,1206312017,1206316001,Rubber,Basag,6.436536646713785,QUEEN_CONTIGUITY
97,98,1206312018,1206312019,Silway 7,Silway 8,2.7184819957961386,QUEEN_CONTIGUITY
97,101,1206312018,1206312022,Silway 7,Upper Klinan,5.692047947608502,QUEEN_CONTIGUITY
98,101,1206312019,1206312022,Silway 8,Upper Klinan,5.886057432017864,QUEEN_CONTIGUITY
98,103,1206312019,1206312024,Silway 8,Cannery Site,4.782374269772428,QUEEN_CONTIGUITY
99,102,1206312020,1206312023,Sulit,Lapu,2.443241691301434,QUEEN_CONTIGUITY
99,104,1206312020,1206312025,Sulit,Pagalungan,2.2950148642683583,QUEEN_CONTIGUITY
100,196,1206312021,1206317014,Sumbakil,Polonuling,3.1635946259032632,QUEEN_CONTIGUITY
101,103,1206312022,1206312024,Upper Klinan,Cannery Site,2.8517012275851026,QUEEN_CONTIGUITY
102,132,1206312023,1206316001,Lapu,Basag,6.812880574494473,QUEEN_CONTIGUITY
102,148,1206312023,1206316024,Lapu,Aflek,3.3860870517150077,QUEEN_CONTIGUITY
105,110,1206318001,1206318006,Ambalgan,Poblacion,2.857911688407418,QUEEN_CONTIGUITY
105,113,1206318001,1206318009,Ambalgan,Teresita,2.6131269481303057,QUEEN_CONTIGUITY
105,114,1206318001,1206318010,Ambalgan,Sajaneba,2.315328414646395,QUEEN_CONTIGUITY
106,107,1206318002,1206318003,Guinsang-an,Katipunan,3.5132213074202356,QUEEN_CONTIGUITY
106,108,1206318002,1206318004,Guinsang-an,Manuel Roxas,3.851067895286636,QUEEN_CONTIGUITY
106,111,1206318002,1206318007,Guinsang-an,San Isidro,3.075469252074074,QUEEN_CONTIGUITY
106,112,1206318002,1206318008,Guinsang-an,San Vicente,3.756597352959293,QUEEN_CONTIGUITY
107,111,1206318003,1206318007,Katipunan,San Isidro,2.830233595330475,QUEEN_CONTIGUITY
107,112,1206318003,1206318008,Katipunan,San Vicente,7.170141813536318,QUEEN_CONTIGUITY
107,113,1206318003,1206318009,Katipunan,Teresita,3.6260853437902516,QUEEN_CONTIGUITY
108,109,1206318004,1206318005,Manuel Roxas,Panay,4.111563748057433,QUEEN_CONTIGUITY
108,110,1206318004,1206318006,Manuel Roxas,Poblacion,4.190404966693334,QUEEN_CONTIGUITY
108,111,1206318004,1206318007,Manuel Roxas,San Isidro,4.243379745320052,QUEEN_CONTIGUITY
108,112,1206318004,1206318008,Manuel Roxas,San Vicente,4.581500963705575,QUEEN_CONTIGUITY
109,112,1206318005,1206318008,Panay,San Vicente,1.3915197832587622,QUEEN_CONTIGUITY
110,111,1206318006,1206318007,Poblacion,San Isidro,2.475867078924238,QUEEN_CONTIGUITY
110,114,1206318006,1206318010,Poblacion,Sajaneba,1.7692612022889358,QUEEN_CONTIGUITY
111,113,1206318007,1206318009,San Isidro,Teresita,2.9401016355153615,QUEEN_CONTIGUITY
111,114,1206318007,1206318010,San Isidro,Sajaneba,1.986744756329024,QUEEN_CONTIGUITY
113,114,1206318009,1206318010,Teresita,Sajaneba,1.6184703724976248,QUEEN_CONTIGUITY
113,118,1206318009,1206313005,Teresita,Dajay,6.1442542647138625,QUEEN_CONTIGUITY
115,116,1206313002,1206313003,Buenavista,Centrala,3.2319869664690293,QUEEN_CONTIGUITY
115,117,1206313002,1206313004,Buenavista,Colongulo,3.92012643895545,QUEEN_CONTIGUITY
115,120,1206313002,1206313008,Buenavista,Canahay,1.490393462944742,QUEEN_CONTIGUITY
115,129,1206313002,1206313030,Buenavista,Tubiala,3.2572069191885995,QUEEN_CONTIGUITY
116,117,1206313003,1206313004,Centrala,Colongulo,5.23240558367633,QUEEN_CONTIGUITY
116,118,1206313003,1206313005,Centrala,Dajay,6.1834262201861945,QUEEN_CONTIGUITY
116,124,1206313003,1206313019,Centrala,Libertad,4.919205703932458,QUEEN_CONTIGUITY
116,127,1206313003,1206313024,Centrala,Naci,3.831419971069894,QUEEN_CONTIGUITY
116,129,1206313003,1206313030,Centrala,Tubiala,4.474213112518006,QUEEN_CONTIGUITY
117,118,1206313004,1206313005,Colongulo,Dajay,7.1860661873561895,QUEEN_CONTIGUITY
117,120,1206313004,1206313008,Colongulo,Canahay,3.263357932279986,QUEEN_CONTIGUITY
117,125,1206313004,1206313020,Colongulo,Little Baguio,1.986870635087931,QUEEN_CONTIGUITY
117,126,1206313004,1206313023,Colongulo,Moloy,3.789982661748551,QUEEN_CONTIGUITY
117,130,1206313004,1206313031,Colongulo,Upper Sepaka,10.135130058156266,QUEEN_CONTIGUITY
118,119,1206313005,1206313006,Dajay,Duengas,3.1981522445267094,QUEEN_CONTIGUITY
118,124,1206313005,1206313019,Dajay,Libertad,2.6716293151855712,QUEEN_CONTIGUITY
118,126,1206313005,1206313023,Dajay,Moloy,4.859858359898254,QUEEN_CONTIGUITY
118,128,1206313005,1206313028,Dajay,Talahik,5.14121569399875,QUEEN_CONTIGUITY
119,126,1206313006,1206313023,Duengas,Moloy,1.88812261079679,QUEEN_CONTIGUITY
119,128,1206313006,1206313028,Duengas,Talahik,2.414108034260301,QUEEN_CONTIGUITY
120,125,1206313008,1206313020,Canahay,Little Baguio,1.71944628221802,QUEEN_CONTIGUITY
121,122,1206313014,1206313017,Lambontong,Lamian,2.308666209253402,QUEEN_CONTIGUITY
121,123,1206313014,1206313018,Lambontong,Lamsugod,2.016598236342647,QUEEN_CONTIGUITY
121,127,1206313014,1206313024,Lambontong,Naci,4.227770655747822,QUEEN_CONTIGUITY
122,123,1206313017,1206313018,Lamian,Lamsugod,4.227498937310326,QUEEN_CONTIGUITY
122,131,1206313017,1206313032,Lamian,Veterans,5.7138595271302375,QUEEN_CONTIGUITY
122,138,1206313017,1206316012,Lamian,Sinolon,4.655385620222041,QUEEN_CONTIGUITY
122,146,1206313017,1206316022,Lamian,Talufo,6.744018025096641,QUEEN_CONTIGUITY
123,127,1206313018,1206313024,Lamsugod,Naci,3.913138621526785,QUEEN_CONTIGUITY
123,129,1206313018,1206313030,Lamsugod,Tubiala,2.872118072823468,QUEEN_CONTIGUITY
123,131,1206313018,1206313032,Lamsugod,Veterans,3.7275907046071333,QUEEN_CONTIGUITY
126,128,1206313023,1206313028,Moloy,Talahik,2.8871202400086897,QUEEN_CONTIGUITY
126,130,1206313023,1206313031,Moloy,Upper Sepaka,7.614562823043671,QUEEN_CONTIGUITY
127,129,1206313024,1206313030,Naci,Tubiala,4.357068436333439,QUEEN_CONTIGUITY
128,130,1206313028,1206313031,Talahik,Upper Sepaka,6.06638451482979,QUEEN_CONTIGUITY
131,138,1206313032,1206316012,Veterans,Sinolon,2.671861032003955,QUEEN_CONTIGUITY
132,148,1206316001,1206316024,Basag,Aflek,4.724323368811194,QUEEN_CONTIGUITY
132,154,1206316001,1206316030,Basag,Mongocayo,5.558590613878177,QUEEN_CONTIGUITY
132,156,1206316001,1206316032,Basag,T'bolok,12.761357061197826,QUEEN_CONTIGUITY
133,134,1206316002,1206316004,Edwards,Kematu,8.583937494276707,QUEEN_CONTIGUITY
133,137,1206316002,1206316011,Edwards,New Dumangas,3.81067598593538,QUEEN_CONTIGUITY
133,138,1206316002,1206316012,Edwards,Sinolon,4.55451612399745,QUEEN_CONTIGUITY
133,144,1206316002,1206316020,Edwards,Poblacion,3.4225187600109908,QUEEN_CONTIGUITY
133,152,1206316002,1206316028,Edwards,Lemsnolon,3.3344025434989017,QUEEN_CONTIGUITY
134,142,1206316004,1206316018,Kematu,Lambuling,4.9220882989643355,QUEEN_CONTIGUITY
134,143,1206316004,1206316019,Kematu,Lamhako,5.303801015804906,QUEEN_CONTIGUITY
134,144,1206316004,1206316020,Kematu,Poblacion,6.318220294470223,QUEEN_CONTIGUITY
134,148,1206316004,1206316024,Kematu,Aflek,12.77659318833833,QUEEN_CONTIGUITY
134,149,1206316004,1206316025,Kematu,Datal Bob,7.5535476642991854,QUEEN_CONTIGUITY
134,150,1206316004,1206316026,Kematu,Desawo,2.903567710563973,QUEEN_CONTIGUITY
134,152,1206316004,1206316028,Kematu,Lemsnolon,6.221100206680323,QUEEN_CONTIGUITY
134,153,1206316004,1206316029,Kematu,Malugong,11.257302594121057,QUEEN_CONTIGUITY
134,156,1206316004,1206316032,Kematu,T'bolok,8.675684054511215,QUEEN_CONTIGUITY
135,137,1206316005,1206316011,Laconon,New Dumangas,13.971279479161298,QUEEN_CONTIGUITY
135,147,1206316005,1206316023,Laconon,Tudok,16.448827420011114,QUEEN_CONTIGUITY
135,151,1206316005,1206316027,Laconon,Dlanag,11.99560459088136,QUEEN_CONTIGUITY
135,155,1206316005,1206316031,Laconon,Salacafe,14.452971675769927,QUEEN_CONTIGUITY
136,139,1206316008,1206316014,Lamsalome,Lambangan,2.9466126133097044,QUEEN_CONTIGUITY
136,146,1206316008,1206316022,Lamsalome,Talufo,3.1933553510685218,QUEEN_CONTIGUITY
136,186,1206316008,1206317003,Lamsalome,Bunao,6.036682343686187,QUEEN_CONTIGUITY
136,192,1206316008,1206317010,Lamsalome,Lunen,5.976576999111494,QUEEN_CONTIGUITY
137,141,1206316011,1206316017,New Dumangas,Afus,6.658652230410185,QUEEN_CONTIGUITY
137,144,1206316011,1206316020,New Dumangas,Poblacion,2.0871922794646873,QUEEN_CONTIGUITY
137,155,1206316011,1206316031,New Dumangas,Salacafe,11.608047984463143,QUEEN_CONTIGUITY
138,143,1206316012,1206316019,Sinolon,Lamhako,4.998830465147263,QUEEN_CONTIGUITY
138,146,1206316012,1206316022,Sinolon,Talufo,5.605739364439215,QUEEN_CONTIGUITY
138,152,1206316012,1206316028,Sinolon,Lemsnolon,3.5530397950723462,QUEEN_CONTIGUITY
139,142,1206316014,1206316018,Lambangan,Lambuling,3.993123027057369,QUEEN_CONTIGUITY
139,146,1206316014,1206316022,Lambangan,Talufo,5.818386417093039,QUEEN_CONTIGUITY
139,149,1206316014,1206316025,Lambangan,Datal Bob,2.658797189374444,QUEEN_CONTIGUITY
139,186,1206316014,1206317003,Lambangan,Bunao,7.232674368611412,QUEEN_CONTIGUITY
139,196,1206316014,1206317014,Lambangan,Polonuling,4.892744839829995,QUEEN_CONTIGUITY
139,197,1206316014,1206317015,Lambangan,Simbo,3.7469294648251195,QUEEN_CONTIGUITY
140,147,1206316016,1206316023,Maan,Tudok,11.698728317745001,QUEEN_CONTIGUITY
140,154,1206316016,1206316030,Maan,Mongocayo,7.979399967153994,QUEEN_CONTIGUITY
140,155,1206316016,1206316031,Maan,Salacafe,13.534160524030742,QUEEN_CONTIGUITY
140,156,1206316016,1206316032,Maan,T'bolok,10.774049584616133,QUEEN_CONTIGUITY
141,144,1206316017,1206316020,Afus,Poblacion,5.747854569042985,QUEEN_CONTIGUITY
141,150,1206316017,1206316026,Afus,Desawo,2.2714720218299713,QUEEN_CONTIGUITY
141,155,1206316017,1206316031,Afus,Salacafe,5.928649358414149,QUEEN_CONTIGUITY
141,156,1206316017,1206316032,Afus,T'bolok,6.592701193547597,QUEEN_CONTIGUITY
142,143,1206316018,1206316019,Lambuling,Lamhako,3.108406036413118,QUEEN_CONTIGUITY
142,146,1206316018,1206316022,Lambuling,Talufo,3.790508855252555,QUEEN_CONTIGUITY
142,149,1206316018,1206316025,Lambuling,Datal Bob,4.959175682679147,QUEEN_CONTIGUITY
143,146,1206316019,1206316022,Lamhako,Talufo,3.090968498646363,QUEEN_CONTIGUITY
143,152,1206316019,1206316028,Lamhako,Lemsnolon,3.2962015183282825,QUEEN_CONTIGUITY
144,150,1206316020,1206316026,Poblacion,Desawo,4.817380944103007,QUEEN_CONTIGUITY
144,152,1206316020,1206316028,Poblacion,Lemsnolon,4.144059484264705,QUEEN_CONTIGUITY
145,148,1206316021,1206316024,Talcon,Aflek,3.67122111036535,QUEEN_CONTIGUITY
145,149,1206316021,1206316025,Talcon,Datal Bob,2.521335973823637,QUEEN_CONTIGUITY
145,153,1206316021,1206316029,Talcon,Malugong,1.7225937258379456,QUEEN_CONTIGUITY
145,196,1206316021,1206317014,Talcon,Polonuling,6.134974577273518,QUEEN_CONTIGUITY
145,197,1206316021,1206317015,Talcon,Simbo,3.2992788683199725,QUEEN_CONTIGUITY
146,192,1206316022,1206317010,Talufo,Lunen,5.806943422679861,QUEEN_CONTIGUITY
147,151,1206316023,1206316027,Tudok,Dlanag,6.296676738546496,QUEEN_CONTIGUITY
147,155,1206316023,1206316031,Tudok,Salacafe,7.554976410060675,QUEEN_CONTIGUITY
148,153,1206316024,1206316029,Aflek,Malugong,2.1096947174999836,QUEEN_CONTIGUITY
148,156,1206316024,1206316032,Aflek,T'bolok,14.897783048844193,QUEEN_CONTIGUITY
148,196,1206316024,1206317014,Aflek,Polonuling,7.932883136544621,QUEEN_CONTIGUITY
149,153,1206316025,1206316029,Datal Bob,Malugong,4.210187896615504,QUEEN_CONTIGUITY
149,197,1206316025,1206317015,Datal Bob,Simbo,3.7803668266790305,QUEEN_CONTIGUITY
150,156,1206316026,1206316032,Desawo,T'bolok,7.750663197164429,QUEEN_CONTIGUITY
151,155,1206316027,1206316031,Dlanag,Salacafe,3.225474280371763,QUEEN_CONTIGUITY
154,156,1206316030,1206316032,Mongocayo,T'bolok,8.492814032132523,QUEEN_CONTIGUITY
155,156,1206316031,1206316032,Salacafe,T'bolok,4.396573568302957,QUEEN_CONTIGUITY
157,163,1206314001,1206314007,Albagan,Tablu,8.094122950056953,QUEEN_CONTIGUITY
157,165,1206314001,1206314009,Albagan,Lampitak,3.114307577423524,QUEEN_CONTIGUITY
157,193,1206314001,1206317011,Albagan,Miasong,4.059516759148073,QUEEN_CONTIGUITY
158,159,1206314002,1206314003,Kipalbig,Lambayong,3.5140726829145246,QUEEN_CONTIGUITY
158,161,1206314002,1206314005,Kipalbig,Maltana,2.3497024531627595,QUEEN_CONTIGUITY
158,162,1206314002,1206314006,Kipalbig,Poblacion,3.859241628086611,QUEEN_CONTIGUITY
158,165,1206314002,1206314009,Kipalbig,Lampitak,6.713093911161987,QUEEN_CONTIGUITY
158,185,1206314002,1206317002,Kipalbig,Bololmala,3.7246820817255077,QUEEN_CONTIGUITY
158,187,1206314002,1206317004,Kipalbig,Cebuano,4.150613756160936,QUEEN_CONTIGUITY
159,160,1206314003,1206314004,Lambayong,Liberty,3.254344951805201,QUEEN_CONTIGUITY
159,161,1206314003,1206314005,Lambayong,Maltana,2.7847650963424124,QUEEN_CONTIGUITY
159,165,1206314003,1206314009,Lambayong,Lampitak,3.720462938349708,QUEEN_CONTIGUITY
160,161,1206314004,1206314005,Liberty,Maltana,5.237796290826607,QUEEN_CONTIGUITY
160,163,1206314004,1206314007,Liberty,Tablu,10.716239379981856,QUEEN_CONTIGUITY
160,164,1206314004,1206314008,Liberty,Buto,3.394719140149386,QUEEN_CONTIGUITY
160,165,1206314004,1206314009,Liberty,Lampitak,3.6073253916556545,QUEEN_CONTIGUITY
160,167,1206314004,1206314011,Liberty,Pula-bato,4.064386317141618,QUEEN_CONTIGUITY
160,169,1206314004,1206314013,Liberty,San Isidro,3.466111131107582,QUEEN_CONTIGUITY
161,162,1206314005,1206314006,Maltana,Poblacion,1.9282784648301072,QUEEN_CONTIGUITY
161,169,1206314005,1206314013,Maltana,San Isidro,2.310915655093643,QUEEN_CONTIGUITY
162,164,1206314006,1206314008,Poblacion,Buto,6.084907815428061,QUEEN_CONTIGUITY
162,169,1206314006,1206314013,Poblacion,San Isidro,2.795731564521724,QUEEN_CONTIGUITY
162,170,1206314006,1206314014,Poblacion,Santa Cruz,2.1541468814176197,QUEEN_CONTIGUITY
163,165,1206314007,1206314009,Tablu,Lampitak,10.404273396823388,QUEEN_CONTIGUITY
163,167,1206314007,1206314011,Tablu,Pula-bato,6.736644333605398,QUEEN_CONTIGUITY
163,168,1206314007,1206314012,Tablu,Danlag,5.227722821838791,QUEEN_CONTIGUITY
163,193,1206314007,1206317011,Tablu,Miasong,9.427018372423305,QUEEN_CONTIGUITY
164,166,1206314008,1206314010,Buto,Palo,3.413005512600936,QUEEN_CONTIGUITY
164,167,1206314008,1206314011,Buto,Pula-bato,5.504320772267171,QUEEN_CONTIGUITY
164,168,1206314008,1206314012,Buto,Danlag,7.60129675527768,QUEEN_CONTIGUITY
164,169,1206314008,1206314013,Buto,San Isidro,3.830416850811382,QUEEN_CONTIGUITY
164,170,1206314008,1206314014,Buto,Santa Cruz,4.931189930236206,QUEEN_CONTIGUITY
165,167,1206314009,1206314011,Lampitak,Pula-bato,5.172905844971141,QUEEN_CONTIGUITY
165,187,1206314009,1206317004,Lampitak,Cebuano,7.543471977099278,QUEEN_CONTIGUITY
165,193,1206314009,1206317011,Lampitak,Miasong,6.590988868565885,QUEEN_CONTIGUITY
166,167,1206314010,1206314011,Palo,Pula-bato,4.487015076800144,QUEEN_CONTIGUITY
166,168,1206314010,1206314012,Palo,Danlag,4.722331391823855,QUEEN_CONTIGUITY
167,168,1206314011,1206314012,Pula-bato,Danlag,3.9304502737979914,QUEEN_CONTIGUITY
171,173,1206315001,1206315003,Bukay Pait,Dumadalig,2.979280112677739,QUEEN_CONTIGUITY
171,176,1206315001,1206315006,Bukay Pait,Maibo,2.1073188141615855,QUEEN_CONTIGUITY
172,176,1206315002,1206315006,Cabuling,Maibo,3.1903343427540785,QUEEN_CONTIGUITY
172,178,1206315002,1206315008,Cabuling,New Iloilo,1.4707747388860708,QUEEN_CONTIGUITY
172,179,1206315002,1206315009,Cabuling,New Lambunao,3.1295362096840136,QUEEN_CONTIGUITY
172,181,1206315002,1206315011,Cabuling,San Felipe,3.603526277280508,QUEEN_CONTIGUITY
173,176,1206315003,1206315006,Dumadalig,Maibo,4.82898302501068,QUEEN_CONTIGUITY
173,180,1206315003,1206315010,Dumadalig,Poblacion,5.195923699573471,QUEEN_CONTIGUITY
174,176,1206315004,1206315006,Libas,Maibo,4.010790916747681,QUEEN_CONTIGUITY
174,178,1206315004,1206315008,Libas,New Iloilo,4.326677475129512,QUEEN_CONTIGUITY
174,181,1206315004,1206315011,Libas,San Felipe,4.275404801828936,QUEEN_CONTIGUITY
174,183,1206315004,1206315013,Libas,Tinongcop,1.8316628876338945,QUEEN_CONTIGUITY
175,177,1206315005,1206315007,Magon,Mangilala,2.3979318345184297,QUEEN_CONTIGUITY
175,180,1206315005,1206315010,Magon,Poblacion,2.9948344230705524,QUEEN_CONTIGUITY
175,182,1206315005,1206315012,Magon,New Cuyapo,5.139749686262221,NEAREST_FALLBACK
176,178,1206315006,1206315008,Maibo,New Iloilo,1.8217114136984616,QUEEN_CONTIGUITY
177,180,1206315007,1206315010,Mangilala,Poblacion,2.8347348569818838,QUEEN_CONTIGUITY
177,182,1206315007,1206315012,Mangilala,New Cuyapo,2.9562821178144634,QUEEN_CONTIGUITY
178,181,1206315008,1206315011,New Iloilo,San Felipe,3.6437443049319875,QUEEN_CONTIGUITY
179,181,1206315009,1206315011,New Lambunao,San Felipe,1.595328592779969,QUEEN_CONTIGUITY
180,182,1206315010,1206315012,Poblacion,New Cuyapo,3.6465861302115927,QUEEN_CONTIGUITY
181,183,1206315011,1206315013,San Felipe,Tinongcop,3.5217406908430577,QUEEN_CONTIGUITY
184,189,1206317001,1206317006,Acmonan,Kablon,2.943631278121763,QUEEN_CONTIGUITY
184,191,1206317001,1206317009,Acmonan,Linan,3.081445241763844,QUEEN_CONTIGUITY
