DATE,RED_CLUSTER_ID,CLUSTER_SIZE,NEW_CLUSTER_ONSET,LIKELY_ORIGIN_PSGC,LIKELY_ORIGIN_MUNICIPALITY,LIKELY_ORIGIN_BARANGAY,MEMBER_PSGC_LIST,MEMBER_NAME_LIST,MUNICIPALITY_LIST,PROJECTED_CLUSTER_CASES,MEAN_OUTBREAK_PROBABILITY,MAX_OUTBREAK_PROBABILITY,DOMINANT_FACTOR_MODE
2037-08-01,2,10,False,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,26.768000,0.194000,0.272000,Seasonal baseline
2037-09-01,1,10,False,1206313019,Surallah,Libertad,1206319013; 1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028; 1206313031,Ned (Lake Sebu); Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah); Upper Sepaka (Surallah),Lake Sebu; Surallah,26.668000,0.210000,0.272000,Seasonal baseline
2037-09-01,2,8,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,29.512000,0.346000,0.456000,Seasonal baseline
2037-10-01,1,8,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,30.300000,0.355500,0.488000,Seasonal baseline
2037-10-01,2,3,False,1206313003,Surallah,Centrala,1206313003; 1206313019; 1206313024,Centrala (Surallah); Libertad (Surallah); Naci (Surallah),Surallah,8.828000,0.193333,0.288000,Seasonal baseline
2037-11-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,32.248000,0.335111,0.468000,Seasonal baseline
2037-11-01,2,7,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,20.204000,0.211429,0.284000,Seasonal baseline
2037-12-01,1,4,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312025; 1206312014; 1206312022,Cannery Site (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Upper Klinan (Polomolok),Polomolok,18.968000,0.323000,0.480000,Seasonal baseline
2037-12-01,2,3,False,1206313023,Surallah,Moloy,1206313006; 1206313023; 1206313028,Duengas (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,8.236000,0.256000,0.268000,Seasonal baseline
2038-01-01,1,10,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Upper Klinan (Polomolok),Polomolok,33.440000,0.324800,0.484000,Seasonal baseline
2038-02-01,1,7,True,1206313003,Surallah,Centrala,1206319013; 1206313003; 1206313004; 1206313019; 1206313020; 1206313023; 1206313031,Ned (Lake Sebu); Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Upper Sepaka (Surallah),Lake Sebu; Surallah,17.096000,0.158857,0.232000,Seasonal baseline
2038-02-01,2,11,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312002; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Crossing Palkan (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,35.104000,0.329455,0.416000,Seasonal baseline
2038-03-01,1,11,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312009; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Lumakil (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Upper Klinan (Polomolok),Polomolok,36.764000,0.342545,0.444000,Seasonal baseline
2038-04-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,30.592000,0.316444,0.436000,Seasonal baseline
2038-04-01,2,6,True,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313005; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,15.984000,0.176000,0.236000,Seasonal baseline
2038-05-01,1,11,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,36.236000,0.349091,0.468000,Seasonal baseline
2038-05-01,2,4,False,1206313019,Surallah,Libertad,1206313003; 1206313018; 1206313019; 1206313024,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Naci (Surallah),Surallah,10.060000,0.157000,0.248000,Seasonal baseline
2038-05-01,3,3,False,1206313023,Surallah,Moloy,1206313006; 1206313023; 1206313031,Duengas (Surallah); Moloy (Surallah); Upper Sepaka (Surallah),Surallah,7.128000,0.213333,0.236000,Seasonal baseline
2038-06-01,1,11,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312005; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Klinan 6 (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,36.508000,0.338545,0.460000,Seasonal baseline
2038-06-01,2,9,False,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313005; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,23.364000,0.185333,0.308000,Seasonal baseline
2038-07-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,31.848000,0.319111,0.408000,Seasonal baseline
2038-07-01,2,7,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,19.340000,0.206286,0.244000,Seasonal baseline
2038-08-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,31.204000,0.330222,0.472000,Seasonal baseline
2038-09-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,31.116000,0.327556,0.460000,Seasonal baseline
2038-09-01,2,8,True,1206313023,Surallah,Moloy,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,21.452000,0.184500,0.252000,Seasonal baseline
2038-10-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,32.252000,0.342667,0.468000,Seasonal baseline
2038-10-01,2,7,False,1206313023,Surallah,Moloy,1206313003; 1206313004; 1206313005; 1206313006; 1206313019; 1206313020; 1206313023,Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,19.736000,0.208571,0.288000,Seasonal baseline
2038-11-01,1,8,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,29.536000,0.330000,0.452000,Seasonal baseline
2038-11-01,2,7,False,1206313023,Surallah,Moloy,1206313008; 1206313003; 1206313004; 1206313019; 1206313020; 1206313023; 1206313028,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,20.412000,0.212000,0.296000,Seasonal baseline
2038-12-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,32.228000,0.332444,0.432000,Seasonal baseline
2038-12-01,2,5,False,1206313003,Surallah,Centrala,1206313003; 1206313018; 1206313019; 1206313024; 1206313032,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,14.392000,0.210400,0.308000,Seasonal baseline
2038-12-01,3,3,False,1206313023,Surallah,Moloy,1206313006; 1206313023; 1206313028,Duengas (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,8.464000,0.268000,0.324000,Seasonal baseline
2039-01-01,1,8,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,29.132000,0.354000,0.444000,Seasonal baseline
2039-01-01,2,3,False,1206313023,Surallah,Moloy,1206313006; 1206313023; 1206313028,Duengas (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,7.372000,0.226667,0.292000,Seasonal baseline
2039-02-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,30.808000,0.339556,0.448000,Seasonal baseline
2039-03-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312004; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Kinilis (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,30.776000,0.315556,0.400000,Seasonal baseline
2039-04-01,1,10,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.624000,0.314400,0.404000,Seasonal baseline
2039-05-01,1,10,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312025; 1206312013; 1206312014; 1206312017; 1206312018; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.960000,0.312800,0.412000,Seasonal baseline
2039-05-01,2,9,True,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,23.800000,0.181333,0.232000,Seasonal baseline
2039-06-01,1,7,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017,Cannery Site (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,26.980000,0.340571,0.456000,Seasonal baseline
2039-06-01,2,4,False,1206313003,Surallah,Centrala,1206313003; 1206313018; 1206313019; 1206313024,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Naci (Surallah),Surallah,11.160000,0.193000,0.260000,Seasonal baseline
2039-07-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,30.792000,0.304000,0.400000,Seasonal baseline
2039-07-01,2,9,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313032,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,24.524000,0.207111,0.316000,Seasonal baseline
2039-08-01,1,10,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,34.640000,0.352400,0.452000,Seasonal baseline
2039-08-01,2,7,False,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313019; 1206313020; 1206313023; 1206313031,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Upper Sepaka (Surallah),Surallah,19.248000,0.200000,0.288000,Seasonal baseline
2039-09-01,1,7,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,26.344000,0.325714,0.420000,Seasonal baseline
2039-09-01,2,6,False,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313019; 1206313020; 1206313023,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah),Surallah,16.948000,0.188667,0.264000,Seasonal baseline
2039-10-01,1,8,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,28.668000,0.343500,0.456000,Seasonal baseline
2039-10-01,2,8,False,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313019; 1206313020; 1206313023; 1206313028; 1206313031,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah); Upper Sepaka (Surallah),Surallah,22.416000,0.204000,0.292000,Seasonal baseline
2039-11-01,1,7,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,26.824000,0.336571,0.448000,Seasonal baseline
2039-11-01,2,9,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313030; 1206313032,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,25.580000,0.223556,0.316000,Seasonal baseline
2039-12-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,32.204000,0.326222,0.464000,Seasonal baseline
2039-12-01,2,10,False,1206313003,Surallah,Centrala,1206313008; 1206313003; 1206313004; 1206313018; 1206313019; 1206313020; 1206313023; 1206313028; 1206313030; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah); Tubiala (Surallah); Veterans (Surallah),Surallah,27.324000,0.208000,0.288000,Seasonal baseline
2040-01-01,1,10,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,32.952000,0.331200,0.448000,Seasonal baseline
2040-01-01,2,4,False,1206313003,Surallah,Centrala,1206313003; 1206313018; 1206313019; 1206313030,Centrala (Surallah); Lamsugod (Surallah); Libertad (Surallah); Tubiala (Surallah),Surallah,10.248000,0.160000,0.260000,Seasonal baseline
2040-02-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312018; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 7 (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,30.904000,0.334222,0.448000,Seasonal baseline
2040-03-01,1,11,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312015; 1206312017; 1206312019; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Polo (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok); Upper Klinan (Polomolok),Polomolok,35.660000,0.330545,0.428000,Seasonal baseline
2040-03-01,2,8,True,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313006; 1206313019; 1206313020; 1206313023; 1206313028,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Talahik (Surallah),Surallah,19.564000,0.166500,0.220000,Seasonal baseline
2040-04-01,1,7,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,25.772000,0.319429,0.424000,Seasonal baseline
2040-05-01,1,7,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,27.044000,0.332000,0.476000,Seasonal baseline
2040-05-01,2,4,True,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313019; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Moloy (Surallah),Surallah,11.092000,0.170000,0.184000,Seasonal baseline
2040-06-01,1,6,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312016; 1206312025; 1206312014; 1206312017,Cannery Site (Polomolok); Glamang (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok),Polomolok,23.972000,0.317333,0.432000,Seasonal baseline
2040-06-01,2,4,False,1206313003,Surallah,Centrala,1206313003; 1206313004; 1206313019; 1206313023,Centrala (Surallah); Colongulo (Surallah); Libertad (Surallah); Moloy (Surallah),Surallah,11.388000,0.184000,0.228000,Seasonal baseline
2040-07-01,1,9,False,1206312014,Polomolok,Poblacion,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,32.100000,0.337778,0.408000,Seasonal baseline
2040-07-01,2,8,False,1206313019,Surallah,Libertad,1206313003; 1206313004; 1206313006; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024,Centrala (Surallah); Colongulo (Surallah); Duengas (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah),Surallah,21.144000,0.187500,0.288000,Seasonal baseline
2040-08-01,1,9,False,1206312024,Polomolok,Cannery Site,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312019,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Silway 8 (Polomolok),Polomolok,30.984000,0.319556,0.452000,Seasonal baseline
2040-08-01,2,9,False,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313005; 1206313006; 1206313019; 1206313020; 1206313023; 1206313030,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Dajay (Surallah); Duengas (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Tubiala (Surallah),Surallah,23.796000,0.192889,0.252000,Seasonal baseline
2040-09-01,1,9,False,1206312025,Polomolok,Pagalungan,1206312024; 1206312003; 1206312007; 1206312016; 1206312025; 1206312013; 1206312014; 1206312017; 1206312022,Cannery Site (Polomolok); Glamang (Polomolok); Lam-Caliaf (Polomolok); Magsaysay (Polomolok); Pagalungan (Polomolok); Palkan (Polomolok); Poblacion (Polomolok); Rubber (Polomolok); Upper Klinan (Polomolok),Polomolok,31.288000,0.332444,0.452000,Seasonal baseline
2040-09-01,2,9,False,1206313019,Surallah,Libertad,1206313008; 1206313003; 1206313004; 1206313018; 1206313019; 1206313020; 1206313023; 1206313024; 1206313032,Canahay (Surallah); Centrala (Surallah); Colongulo (Surallah); Lamsugod (Surallah); Libertad (Surallah); Little Baguio (Surallah); Moloy (Surallah); Naci (Surallah); Veterans (Surallah),Surallah,24.696000,0.196000,0.280000,Seasonal baseline
