DATE,MUNICIPALITY,MUNICIPALITY_CODE,POSTERIOR_MEAN_CASES,LOWER_CREDIBLE_CASES,UPPER_CREDIBLE_CASES,MEAN_OUTBREAK_PROBABILITY,MAX_OUTBREAK_PROBABILITY,LOW_ALERT_COUNT,MODERATE_ALERT_COUNT,HIGH_ALERT_COUNT,CRITICAL_ALERT_COUNT,AUTOMATIC_OUTBREAK_ALERT_COUNT,INDIVIDUAL_OUTBREAK_ALERT_COUNT,PROBABILISTIC_OUTBREAK_ALERT_COUNT,RED_CLUSTER_OUTBREAK_ALERT_COUNT,RED_CLUSTER_LIKELY_ORIGIN_COUNT,RED_CASE_ZONE_COUNT,NEW_AUTOMATIC_OUTBREAK_ONSET_COUNT,NEW_HIGH_RISK_ONSET_COUNT,MEAN_HOTSPOT_Z_SCORE,MAX_HOTSPOT_Z_SCORE,BARANGAY_COUNT,CALIBRATED_BARANGAY_COUNT
2039-03-01,Surallah,1206313000,38.664000,0.000000,128.100000,0.172941,0.232000,17,0,0,0,0,0,0,0,0,5,0,0,2.294670,3.247754,17,17
2039-03-01,T'Boli,1206316000,32.580000,0.000000,119.325000,0.305440,0.408000,8,17,0,0,0,0,0,0,0,0,0,0,0.105399,1.469285,25,25
2039-03-01,Tampakan,1206314000,18.288000,0.000000,66.100000,0.210286,0.332000,11,3,0,0,0,0,0,0,0,0,0,0,-0.228762,0.358965,14,14
2039-03-01,Tantangan,1206315000,4.304000,0.000000,25.775000,0.079692,0.188000,13,0,0,0,0,0,0,0,0,0,0,0,-2.454151,-1.613036,13,13
2039-03-01,Tupi,1206317000,17.132000,0.000000,66.875000,0.025067,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.036982,2.232485,15,15
2039-04-01,Banga,1206302000,30.588000,0.000000,110.325000,0.216182,0.336000,18,4,0,0,0,0,0,0,0,0,0,0,0.278512,2.254391,22,22
2039-04-01,City of Koronadal,1206306000,9.300000,0.000000,52.775000,0.064741,0.124000,27,0,0,0,0,0,0,0,0,0,0,0,-2.822413,-1.302400,27,27
2039-04-01,Lake Sebu,1206319000,21.932000,0.000000,81.100000,0.274105,0.368000,11,8,0,0,0,0,0,0,0,0,0,0,-0.184380,1.706431,19,19
2039-04-01,Norala,1206311000,16.688000,0.000000,61.325000,0.134857,0.212000,14,0,0,0,0,0,0,0,0,0,0,0,-0.332561,0.149890,14,14
2039-04-01,Polomolok,1206312000,56.700000,0.000000,182.100000,0.332870,0.456000,7,16,0,0,10,0,0,10,1,10,2,0,3.537328,7.122361,23,23
2039-04-01,Santo Niño,1206318000,12.376000,0.000000,46.550000,0.172800,0.244000,10,0,0,0,0,0,0,0,0,0,0,0,-0.162829,0.019814,10,10
2039-04-01,Surallah,1206313000,38.760000,0.000000,128.100000,0.171294,0.216000,17,0,0,0,0,0,0,0,0,7,0,0,2.352046,3.367527,17,17
2039-04-01,T'Boli,1206316000,31.768000,0.000000,117.100000,0.297600,0.392000,13,12,0,0,0,0,0,0,0,0,0,0,0.024364,1.308550,25,25
2039-04-01,Tampakan,1206314000,17.924000,0.000000,64.550000,0.191429,0.308000,13,1,0,0,0,0,0,0,0,0,0,0,-0.282238,0.360181,14,14
2039-04-01,Tantangan,1206315000,4.040000,0.000000,25.325000,0.075077,0.164000,13,0,0,0,0,0,0,0,0,0,0,0,-2.510515,-1.547932,13,13
2039-04-01,Tupi,1206317000,17.396000,0.000000,64.550000,0.024267,0.120000,15,0,0,0,0,0,0,0,0,1,0,0,0.074518,2.233500,15,15
2039-05-01,Banga,1206302000,30.672000,0.000000,113.100000,0.219273,0.356000,21,1,0,0,0,0,0,0,0,0,0,0,0.265211,2.241713,22,22
2039-05-01,City of Koronadal,1206306000,9.468000,0.000000,57.550000,0.066815,0.120000,27,0,0,0,0,0,0,0,0,0,0,0,-2.803756,-1.233208,27,27
2039-05-01,Lake Sebu,1206319000,22.680000,0.000000,86.875000,0.291158,0.372000,8,11,0,0,0,0,0,0,0,0,0,0,-0.017566,2.201334,19,19
2039-05-01,Norala,1206311000,16.116000,0.000000,62.550000,0.122286,0.184000,14,0,0,0,0,0,0,0,0,0,0,0,-0.538999,0.001416,14,14
2039-05-01,Polomolok,1206312000,57.040000,1.000000,185.750000,0.327304,0.428000,7,16,0,0,10,0,0,10,1,10,1,0,3.481051,7.015525,23,23
2039-05-01,Santo Niño,1206318000,12.484000,0.000000,46.775000,0.173600,0.220000,10,0,0,0,0,0,0,0,0,0,0,0,-0.161541,0.060940,10,10
2039-05-01,Surallah,1206313000,40.436000,0.000000,131.550000,0.188941,0.232000,17,0,0,0,9,0,0,9,1,9,9,0,2.558713,3.515524,17,17
2039-05-01,T'Boli,1206316000,32.180000,0.000000,118.325000,0.298560,0.380000,14,11,0,0,0,0,0,0,0,0,0,0,-0.008557,1.337375,25,25
2039-05-01,Tampakan,1206314000,17.908000,0.000000,66.325000,0.195143,0.324000,13,1,0,0,0,0,0,0,0,0,0,0,-0.278318,0.414120,14,14
2039-05-01,Tantangan,1206315000,4.056000,0.000000,24.775000,0.073538,0.172000,13,0,0,0,0,0,0,0,0,0,0,0,-2.518933,-1.742444,13,13
2039-05-01,Tupi,1206317000,17.688000,0.000000,65.000000,0.022933,0.088000,15,0,0,0,0,0,0,0,0,1,0,0,0.104014,2.165831,15,15
2039-06-01,Banga,1206302000,30.496000,0.000000,109.100000,0.208545,0.284000,22,0,0,0,0,0,0,0,0,0,0,0,0.288010,2.598950,22,22
2039-06-01,City of Koronadal,1206306000,8.856000,0.000000,52.550000,0.062519,0.108000,27,0,0,0,0,0,0,0,0,0,0,0,-2.779898,-1.346049,27,27
2039-06-01,Lake Sebu,1206319000,22.576000,0.000000,83.550000,0.293474,0.380000,10,9,0,0,0,0,0,0,0,1,0,0,-0.094871,1.999549,19,19
2039-06-01,Norala,1206311000,16.068000,0.000000,63.325000,0.123714,0.168000,14,0,0,0,0,0,0,0,0,0,0,0,-0.471277,0.062122,14,14
2039-06-01,Polomolok,1206312000,57.812000,0.225000,182.875000,0.336696,0.456000,6,17,0,0,7,0,0,7,1,7,1,0,3.459282,7.349425,23,23
2039-06-01,Santo Niño,1206318000,12.844000,0.000000,47.550000,0.188000,0.288000,10,0,0,0,0,0,0,0,0,0,0,0,-0.043115,0.078269,10,10
2039-06-01,Surallah,1206313000,40.408000,0.000000,131.875000,0.187059,0.260000,17,0,0,0,4,0,0,4,1,7,0,0,2.471211,3.576751,17,17
2039-06-01,T'Boli,1206316000,31.592000,0.000000,117.775000,0.289920,0.380000,12,13,0,0,0,0,0,0,0,0,0,0,-0.054948,1.262957,25,25
2039-06-01,Tampakan,1206314000,17.512000,0.000000,64.550000,0.191714,0.280000,14,0,0,0,0,0,0,0,0,0,0,0,-0.374952,0.316853,14,14
2039-06-01,Tantangan,1206315000,4.452000,0.000000,26.000000,0.082769,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.379757,-1.673125,13,13
2039-06-01,Tupi,1206317000,17.120000,0.000000,68.775000,0.028000,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,-0.010235,2.114733,15,15
2039-07-01,Banga,1206302000,30.676000,0.000000,114.100000,0.216909,0.324000,21,1,0,0,0,0,0,0,0,0,0,0,0.317174,2.610730,22,22
2039-07-01,City of Koronadal,1206306000,8.848000,0.000000,54.100000,0.061778,0.132000,27,0,0,0,0,0,0,0,0,0,0,0,-2.803748,-1.536892,27,27
2039-07-01,Lake Sebu,1206319000,22.268000,0.000000,84.325000,0.287368,0.380000,10,9,0,0,0,0,0,0,0,1,0,0,-0.084988,1.909357,19,19
2039-07-01,Norala,1206311000,16.508000,0.000000,62.775000,0.133143,0.180000,14,0,0,0,0,0,0,0,0,0,0,0,-0.360689,0.190345,14,14
2039-07-01,Polomolok,1206312000,56.916000,1.000000,187.875000,0.326609,0.480000,8,15,0,0,9,0,0,9,1,9,2,0,3.405797,7.195168,23,23
2039-07-01,Santo Niño,1206318000,12.936000,0.000000,46.000000,0.189600,0.288000,10,0,0,0,0,0,0,0,0,0,0,0,-0.011806,0.310894,10,10
2039-07-01,Surallah,1206313000,41.072000,0.000000,131.650000,0.197412,0.316000,16,1,0,0,9,0,0,9,1,9,5,0,2.570929,3.667400,17,17
2039-07-01,T'Boli,1206316000,30.984000,0.000000,113.100000,0.289600,0.388000,14,11,0,0,0,0,0,0,0,0,0,0,-0.075069,1.278131,25,25
2039-07-01,Tampakan,1206314000,17.332000,0.000000,67.775000,0.184571,0.276000,14,0,0,0,0,0,0,0,0,0,0,0,-0.435348,0.096791,14,14
2039-07-01,Tantangan,1206315000,4.508000,0.000000,26.550000,0.080615,0.144000,13,0,0,0,0,0,0,0,0,0,0,0,-2.386069,-1.621195,13,13
2039-07-01,Tupi,1206317000,17.524000,0.000000,66.325000,0.028800,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,0.045678,2.126487,15,15
2039-08-01,Banga,1206302000,30.676000,0.000000,110.550000,0.218182,0.376000,20,2,0,0,0,0,0,0,0,0,0,0,0.245751,2.386304,22,22
2039-08-01,City of Koronadal,1206306000,9.116000,0.000000,55.100000,0.065481,0.116000,27,0,0,0,0,0,0,0,0,0,0,0,-2.763082,-1.494535,27,27
2039-08-01,Lake Sebu,1206319000,21.924000,0.000000,83.875000,0.281053,0.368000,9,10,0,0,0,0,0,0,0,0,0,0,-0.146276,1.921303,19,19
2039-08-01,Norala,1206311000,16.460000,0.000000,65.875000,0.128000,0.196000,14,0,0,0,0,0,0,0,0,0,0,0,-0.411669,0.067026,14,14
2039-08-01,Polomolok,1206312000,59.132000,0.000000,186.325000,0.356174,0.452000,4,19,0,0,10,0,0,10,1,10,1,0,3.570043,7.273994,23,23
2039-08-01,Santo Niño,1206318000,12.660000,0.000000,45.550000,0.176000,0.340000,9,1,0,0,0,0,0,0,0,0,0,0,-0.107659,0.247950,10,10
2039-08-01,Surallah,1206313000,41.460000,0.000000,132.325000,0.200000,0.288000,17,0,0,0,7,0,0,7,1,8,2,0,2.481432,3.536583,17,17
2039-08-01,T'Boli,1206316000,31.924000,0.000000,120.775000,0.288480,0.368000,15,10,0,0,0,0,0,0,0,0,0,0,0.020047,1.464744,25,25
2039-08-01,Tampakan,1206314000,16.944000,0.000000,65.325000,0.186571,0.336000,13,1,0,0,0,0,0,0,0,0,0,0,-0.519497,0.067026,14,14
2039-08-01,Tantangan,1206315000,4.344000,0.000000,25.550000,0.083077,0.156000,13,0,0,0,0,0,0,0,0,0,0,0,-2.412013,-1.772531,13,13
2039-08-01,Tupi,1206317000,17.480000,0.000000,67.100000,0.026667,0.116000,15,0,0,0,0,0,0,0,0,1,0,0,0.012617,2.076524,15,15
2039-09-01,Banga,1206302000,30.864000,0.000000,111.100000,0.219455,0.348000,20,2,0,0,0,0,0,0,0,0,0,0,0.219247,2.262649,22,22
2039-09-01,City of Koronadal,1206306000,9.608000,0.000000,58.550000,0.070370,0.128000,27,0,0,0,0,0,0,0,0,0,0,0,-2.756748,-1.442197,27,27
2039-09-01,Lake Sebu,1206319000,21.976000,0.000000,87.100000,0.272000,0.376000,12,7,0,0,0,0,0,0,0,0,0,0,-0.178042,2.221915,19,19
2039-09-01,Norala,1206311000,17.064000,0.000000,64.550000,0.138571,0.192000,14,0,0,0,0,0,0,0,0,0,0,0,-0.347317,0.210467,14,14
2039-09-01,Polomolok,1206312000,58.048000,0.225000,187.875000,0.338957,0.420000,6,17,0,0,7,0,0,7,1,8,0,0,3.415628,7.139832,23,23
2039-09-01,Santo Niño,1206318000,12.988000,0.000000,47.550000,0.183200,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,-0.042134,0.209202,10,10
2039-09-01,Surallah,1206313000,42.088000,0.000000,132.000000,0.212000,0.304000,16,1,0,0,6,0,0,6,1,8,0,0,2.587008,3.500976,17,17
2039-09-01,T'Boli,1206316000,31.640000,0.000000,115.550000,0.292320,0.396000,13,12,0,0,0,0,0,0,0,0,0,0,-0.088082,1.423476,25,25
2039-09-01,Tampakan,1206314000,16.888000,0.000000,61.775000,0.177143,0.284000,14,0,0,0,0,0,0,0,0,0,0,0,-0.509836,0.099721,14,14
2039-09-01,Tantangan,1206315000,4.200000,0.000000,24.000000,0.077231,0.148000,13,0,0,0,0,0,0,0,0,0,0,0,-2.432190,-1.559381,13,13
2039-09-01,Tupi,1206317000,18.156000,0.000000,66.550000,0.027467,0.120000,15,0,0,0,0,0,0,0,0,1,0,0,0.157815,2.283519,15,15
2039-10-01,Banga,1206302000,31.004000,0.000000,113.775000,0.214727,0.356000,20,2,0,0,0,0,0,0,0,0,0,0,0.244381,2.193912,22,22
2039-10-01,City of Koronadal,1206306000,9.368000,0.000000,54.325000,0.068593,0.152000,27,0,0,0,0,0,0,0,0,0,0,0,-2.743423,-1.413519,27,27
2039-10-01,Lake Sebu,1206319000,21.252000,0.000000,82.000000,0.271789,0.360000,10,9,0,0,0,0,0,0,0,0,0,0,-0.215790,2.129313,19,19
2039-10-01,Norala,1206311000,17.172000,0.000000,65.550000,0.136286,0.168000,14,0,0,0,0,0,0,0,0,0,0,0,-0.315813,0.153859,14,14
2039-10-01,Polomolok,1206312000,58.860000,0.000000,182.100000,0.354957,0.476000,3,20,0,0,8,0,0,8,1,9,1,0,3.527544,6.978609,23,23
2039-10-01,Santo Niño,1206318000,13.428000,0.000000,48.775000,0.199200,0.360000,8,2,0,0,0,0,0,0,0,0,0,0,0.084520,0.263984,10,10
2039-10-01,Surallah,1206313000,42.236000,0.000000,135.550000,0.196471,0.292000,17,0,0,0,8,0,0,8,1,10,2,0,2.616825,3.656246,17,17
2039-10-01,T'Boli,1206316000,30.700000,0.000000,112.550000,0.276640,0.396000,16,9,0,0,0,0,0,0,0,0,0,0,-0.147635,1.405159,25,25
2039-10-01,Tampakan,1206314000,16.324000,0.000000,62.875000,0.170857,0.300000,13,1,0,0,0,0,0,0,0,0,0,0,-0.629647,-0.140452,14,14
2039-10-01,Tantangan,1206315000,4.232000,0.000000,26.875000,0.075692,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.400662,-1.517837,13,13
2039-10-01,Tupi,1206317000,17.656000,0.000000,66.775000,0.030400,0.140000,15,0,0,0,0,0,0,0,0,1,0,0,0.049224,2.358808,15,15
2039-11-01,Banga,1206302000,30.812000,0.000000,110.325000,0.222727,0.368000,20,2,0,0,0,0,0,0,0,0,0,0,0.291885,2.502670,22,22
2039-11-01,City of Koronadal,1206306000,9.176000,0.000000,53.550000,0.070667,0.140000,27,0,0,0,0,0,0,0,0,0,0,0,-2.717522,-1.277039,27,27
2039-11-01,Lake Sebu,1206319000,21.068000,0.000000,82.550000,0.264842,0.348000,13,6,0,0,0,0,0,0,0,0,0,0,-0.213318,2.226887,19,19
2039-11-01,Norala,1206311000,16.952000,0.000000,64.775000,0.142857,0.204000,14,0,0,0,0,0,0,0,0,0,0,0,-0.325348,0.057220,14,14
2039-11-01,Polomolok,1206312000,57.368000,0.000000,186.100000,0.333913,0.460000,9,14,0,0,7,0,0,7,1,8,0,0,3.355213,7.043602,23,23
2039-11-01,Santo Niño,1206318000,12.840000,0.000000,49.425000,0.190000,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,-0.039961,0.204626,10,10
2039-11-01,Surallah,1206313000,43.188000,0.000000,137.425000,0.211059,0.316000,16,1,0,0,9,0,0,9,1,9,4,0,2.720487,4.001919,17,17
2039-11-01,T'Boli,1206316000,30.688000,0.000000,117.650000,0.281280,0.356000,13,12,0,0,0,0,0,0,0,0,0,0,-0.127206,1.304468,25,25
2039-11-01,Tampakan,1206314000,16.104000,0.000000,59.775000,0.168857,0.296000,14,0,0,0,0,0,0,0,0,0,0,0,-0.607042,-0.038055,14,14
2039-11-01,Tantangan,1206315000,4.392000,0.000000,23.775000,0.079692,0.172000,13,0,0,0,0,0,0,0,0,0,0,0,-2.331269,-1.422257,13,13
2039-11-01,Tupi,1206317000,18.580000,0.000000,69.775000,0.032800,0.116000,15,0,0,0,0,0,0,0,0,1,0,0,0.179956,2.298596,15,15
2039-12-01,Banga,1206302000,32.116000,0.000000,116.325000,0.236182,0.340000,17,5,0,0,0,0,0,0,0,0,0,0,0.454309,2.671449,22,22
2039-12-01,City of Koronadal,1206306000,8.928000,0.000000,52.550000,0.065185,0.136000,27,0,0,0,0,0,0,0,0,0,0,0,-2.699379,-1.326553,27,27
2039-12-01,Lake Sebu,1206319000,20.600000,0.000000,80.650000,0.256000,0.348000,14,5,0,0,0,0,0,0,0,0,0,0,-0.319390,2.005775,19,19
2039-12-01,Norala,1206311000,16.632000,0.000000,63.000000,0.129429,0.204000,14,0,0,0,0,0,0,0,0,0,0,0,-0.378435,0.120342,14,14
2039-12-01,Polomolok,1206312000,59.068000,0.000000,191.325000,0.339652,0.464000,6,17,0,0,9,0,0,9,1,9,3,0,3.475474,7.235645,23,23
2039-12-01,Santo Niño,1206318000,12.836000,0.000000,49.000000,0.181600,0.248000,10,0,0,0,0,0,0,0,0,0,0,0,-0.046858,0.276239,10,10
2039-12-01,Surallah,1206313000,42.880000,0.000000,144.100000,0.209882,0.288000,17,0,0,0,10,0,0,10,1,10,2,0,2.623072,3.805728,17,17
2039-12-01,T'Boli,1206316000,30.452000,0.000000,114.650000,0.282080,0.352000,13,12,0,0,0,0,0,0,0,0,0,0,-0.164937,1.426229,25,25
2039-12-01,Tampakan,1206314000,15.920000,0.000000,59.325000,0.162571,0.268000,14,0,0,0,0,0,0,0,0,0,0,0,-0.647336,-0.215634,14,14
2039-12-01,Tantangan,1206315000,4.280000,0.000000,26.550000,0.075692,0.160000,13,0,0,0,0,0,0,0,0,0,0,0,-2.326713,-1.630844,13,13
2039-12-01,Tupi,1206317000,18.204000,0.000000,70.325000,0.032800,0.140000,15,0,0,0,0,0,0,0,0,1,0,0,0.102167,2.107129,15,15
2040-01-01,Banga,1206302000,31.220000,0.000000,113.550000,0.218545,0.356000,19,3,0,0,0,0,0,0,0,0,0,0,0.308698,2.259535,22,22
2040-01-01,City of Koronadal,1206306000,9.268000,0.000000,53.550000,0.066963,0.132000,27,0,0,0,0,0,0,0,0,0,0,0,-2.852154,-1.434598,27,27
2040-01-01,Lake Sebu,1206319000,22.528000,0.000000,85.325000,0.284421,0.364000,8,11,0,0,0,0,0,0,0,0,0,0,-0.125773,1.773411,19,19
2040-01-01,Norala,1206311000,16.556000,0.000000,63.325000,0.127143,0.188000,14,0,0,0,0,0,0,0,0,0,0,0,-0.450923,0.034057,14,14
2040-01-01,Polomolok,1206312000,57.344000,0.000000,180.325000,0.336000,0.448000,4,19,0,0,10,0,0,10,1,10,1,0,3.594014,7.275043,23,23
2040-01-01,Santo Niño,1206318000,12.408000,0.000000,48.325000,0.178400,0.332000,9,1,0,0,0,0,0,0,0,0,0,0,-0.137598,0.309759,10,10
2040-01-01,Surallah,1206313000,38.124000,0.000000,125.875000,0.171059,0.260000,17,0,0,0,4,0,0,4,1,6,0,0,2.292114,3.339486,17,17
2040-01-01,T'Boli,1206316000,32.076000,0.000000,115.875000,0.297280,0.376000,13,12,0,0,0,0,0,0,0,0,0,0,0.029450,1.678291,25,25
2040-01-01,Tampakan,1206314000,18.752000,0.000000,69.550000,0.209143,0.324000,12,2,0,0,0,0,0,0,0,0,0,0,-0.114926,0.632180,14,14
2040-01-01,Tantangan,1206315000,4.176000,0.000000,25.775000,0.076615,0.128000,13,0,0,0,0,0,0,0,0,0,0,0,-2.520463,-1.775002,13,13
2040-01-01,Tupi,1206317000,17.196000,0.000000,67.775000,0.028000,0.132000,15,0,0,0,0,0,0,0,0,1,0,0,0.015041,2.110122,15,15
2040-02-01,Banga,1206302000,30.600000,0.000000,112.100000,0.219273,0.320000,20,2,0,0,0,0,0,0,0,0,0,0,0.264438,2.211383,22,22
2040-02-01,City of Koronadal,1206306000,8.932000,0.000000,52.325000,0.063704,0.144000,27,0,0,0,0,0,0,0,0,0,0,0,-2.828876,-1.419817,27,27
2040-02-01,Lake Sebu,1206319000,22.232000,0.000000,86.875000,0.280211,0.364000,10,9,0,0,0,0,0,0,0,1,0,0,-0.159494,1.521625,19,19
2040-02-01,Norala,1206311000,16.356000,0.000000,63.775000,0.133143,0.192000,14,0,0,0,0,0,0,0,0,0,0,0,-0.449481,0.057395,14,14
2040-02-01,Polomolok,1206312000,57.808000,0.000000,190.875000,0.334783,0.460000,10,13,0,0,9,0,0,9,1,10,1,0,3.548532,7.313384,23,23
2040-02-01,Santo Niño,1206318000,11.948000,0.000000,46.550000,0.166000,0.268000,10,0,0,0,0,0,0,0,0,0,0,0,-0.262992,-0.020251,10,10
2040-02-01,Surallah,1206313000,37.772000,0.000000,122.425000,0.171765,0.236000,17,0,0,0,0,0,0,0,0,6,0,0,2.142144,2.964147,17,17
2040-02-01,T'Boli,1206316000,32.848000,0.000000,122.875000,0.307360,0.376000,9,16,0,0,0,0,0,0,0,0,0,0,0.106233,1.494647,25,25
2040-02-01,Tampakan,1206314000,18.976000,0.000000,69.325000,0.208000,0.324000,13,1,0,0,0,0,0,0,0,1,0,0,-0.117341,0.534541,14,14
2040-02-01,Tantangan,1206315000,4.608000,0.000000,28.100000,0.084923,0.156000,13,0,0,0,0,0,0,0,0,0,0,0,-2.426454,-1.672830,13,13
2040-02-01,Tupi,1206317000,17.012000,0.000000,65.775000,0.024267,0.116000,15,0,0,0,0,0,0,0,0,1,0,0,-0.002325,2.045344,15,15
2040-03-01,Banga,1206302000,30.488000,0.000000,112.875000,0.213273,0.312000,21,1,0,0,0,0,0,0,0,0,0,0,0.242517,2.069966,22,22
2040-03-01,City of Koronadal,1206306000,9.184000,0.000000,56.775000,0.065778,0.132000,27,0,0,0,0,0,0,0,0,0,0,0,-2.812962,-1.376190,27,27
2040-03-01,Lake Sebu,1206319000,22.296000,0.000000,85.100000,0.281895,0.388000,10,9,0,0,0,0,0,0,0,1,0,0,-0.104215,1.785845,19,19
2040-03-01,Norala,1206311000,16.576000,0.000000,64.550000,0.129143,0.172000,14,0,0,0,0,0,0,0,0,0,0,0,-0.397780,-0.035196,14,14
2040-03-01,Polomolok,1206312000,57.636000,0.000000,185.875000,0.340522,0.440000,6,17,0,0,11,0,0,11,1,11,3,0,3.622098,7.425700,23,23
2040-03-01,Santo Niño,1206318000,12.036000,0.000000,44.775000,0.172800,0.288000,10,0,0,0,0,0,0,0,0,0,0,0,-0.240586,0.009269,10,10
2040-03-01,Surallah,1206313000,37.616000,0.000000,124.325000,0.164000,0.220000,17,0,0,0,8,0,0,8,1,10,8,0,2.147614,2.911909,17,17
2040-03-01,T'Boli,1206316000,32.408000,0.000000,119.650000,0.296480,0.392000,13,12,0,0,0,0,0,0,0,0,0,0,0.080246,1.458570,25,25
2040-03-01,Tampakan,1206314000,18.380000,0.000000,68.000000,0.202000,0.356000,12,2,0,0,0,0,0,0,0,0,0,0,-0.193557,0.306375,14,14
2040-03-01,Tantangan,1206315000,4.344000,0.000000,24.775000,0.078769,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.438702,-1.642416,13,13
2040-03-01,Tupi,1206317000,17.592000,0.000000,66.325000,0.028533,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.075856,2.192865,15,15
2040-04-01,Banga,1206302000,30.800000,0.000000,115.100000,0.210545,0.320000,20,2,0,0,0,0,0,0,0,0,0,0,0.314651,2.219608,22,22
2040-04-01,City of Koronadal,1206306000,9.240000,0.000000,55.000000,0.069778,0.184000,27,0,0,0,0,0,0,0,0,0,0,0,-2.856976,-1.328292,27,27
2040-04-01,Lake Sebu,1206319000,22.824000,0.000000,85.650000,0.296211,0.360000,8,11,0,0,0,0,0,0,0,0,0,0,-0.069687,1.724790,19,19
2040-04-01,Norala,1206311000,15.964000,0.000000,62.100000,0.128000,0.172000,14,0,0,0,0,0,0,0,0,0,0,0,-0.519740,-0.082112,14,14
2040-04-01,Polomolok,1206312000,56.344000,0.000000,186.100000,0.328174,0.428000,6,17,0,0,7,0,0,7,1,8,0,0,3.499050,7.154082,23,23
2040-04-01,Santo Niño,1206318000,12.464000,0.000000,45.550000,0.179600,0.276000,10,0,0,0,0,0,0,0,0,0,0,0,-0.112722,0.103669,10,10
2040-04-01,Surallah,1206313000,37.880000,0.000000,123.550000,0.168235,0.268000,17,0,0,0,0,0,0,0,0,4,0,0,2.283094,3.392943,17,17
2040-04-01,T'Boli,1206316000,31.932000,0.000000,116.775000,0.294240,0.404000,12,13,0,0,0,0,0,0,0,0,0,0,0.040287,1.566320,25,25
2040-04-01,Tampakan,1206314000,18.160000,0.000000,68.100000,0.206571,0.324000,12,2,0,0,0,0,0,0,0,0,0,0,-0.190963,0.278011,14,14
2040-04-01,Tantangan,1206315000,4.276000,0.000000,24.775000,0.083692,0.200000,13,0,0,0,0,0,0,0,0,0,0,0,-2.490678,-1.761216,13,13
2040-04-01,Tupi,1206317000,17.728000,0.000000,67.550000,0.024267,0.112000,15,0,0,0,0,0,0,0,0,1,0,0,0.126262,2.142551,15,15
2040-05-01,Banga,1206302000,30.616000,0.000000,112.875000,0.212000,0.344000,18,4,0,0,0,0,0,0,0,0,0,0,0.249224,2.153509,22,22
2040-05-01,City of Koronadal,1206306000,8.840000,0.000000,54.550000,0.065778,0.156000,27,0,0,0,0,0,0,0,0,0,0,0,-2.779668,-1.509053,27,27
2040-05-01,Lake Sebu,1206319000,21.740000,0.000000,84.100000,0.277053,0.364000,11,8,0,0,0,0,0,0,0,0,0,0,-0.182005,1.588190,19,19
2040-05-01,Norala,1206311000,16.004000,0.000000,64.100000,0.123714,0.168000,14,0,0,0,0,0,0,0,0,0,0,0,-0.495892,-0.060151,14,14
2040-05-01,Polomolok,1206312000,57.924000,0.000000,186.325000,0.332348,0.484000,8,15,0,0,7,0,0,7,1,7,1,0,3.498362,7.539034,23,23
2040-05-01,Santo Niño,1206318000,12.776000,0.000000,50.325000,0.179200,0.264000,10,0,0,0,0,0,0,0,0,0,0,0,-0.059741,0.320845,10,10
2040-05-01,Surallah,1206313000,39.124000,0.000000,136.875000,0.177882,0.244000,17,0,0,0,4,0,0,4,1,4,4,0,2.270592,3.380281,17,17
2040-05-01,T'Boli,1206316000,32.540000,0.000000,120.875000,0.302400,0.392000,11,14,0,0,0,0,0,0,0,0,0,0,0.047057,1.350628,25,25
2040-05-01,Tampakan,1206314000,17.904000,0.000000,70.875000,0.194571,0.352000,12,2,0,0,0,0,0,0,0,0,0,0,-0.294651,0.254140,14,14
2040-05-01,Tantangan,1206315000,4.244000,0.000000,25.550000,0.077231,0.172000,13,0,0,0,0,0,0,0,0,0,0,0,-2.413589,-1.684691,13,13
2040-05-01,Tupi,1206317000,18.208000,0.000000,71.550000,0.031733,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.133688,1.963073,15,15
2040-06-01,Banga,1206302000,30.596000,0.000000,114.875000,0.211818,0.332000,19,3,0,0,0,0,0,0,0,0,0,0,0.262174,2.145165,22,22
2040-06-01,City of Koronadal,1206306000,8.768000,0.000000,55.550000,0.061185,0.160000,27,0,0,0,0,0,0,0,0,0,0,0,-2.753894,-1.386964,27,27
2040-06-01,Lake Sebu,1206319000,21.824000,0.000000,82.100000,0.272632,0.360000,12,7,0,0,0,0,0,0,0,0,0,0,-0.135050,1.805201,19,19
2040-06-01,Norala,1206311000,16.300000,0.000000,61.550000,0.127429,0.224000,14,0,0,0,0,0,0,0,0,0,0,0,-0.442546,0.021862,14,14
2040-06-01,Polomolok,1206312000,57.372000,0.000000,190.425000,0.332000,0.452000,7,16,0,0,6,0,0,6,1,7,0,0,3.447122,7.348378,23,23
2040-06-01,Santo Niño,1206318000,12.456000,0.000000,49.325000,0.176400,0.284000,10,0,0,0,0,0,0,0,0,0,0,0,-0.094169,0.106546,10,10
